date,regulation,source,ingested_at,pokemon_name,ability_name,usage_raw
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Murkrow,superluck,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Salamence,intimidate,11.377941370461363
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Salamence,moxie,0.25758412194865116
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Torterra,shellarmor,11.051183840049944
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Torterra,overgrow,0.08523824967358623
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Wyrdeer,sapsipper,0.0003260532537359695
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Wyrdeer,frisk,2.4226202833821375e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Wyrdeer,intimidate,12.424446678728039
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Spectrier,grimneigh,10.258184908033803
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,regenerator,4.692218827873943
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,supersweetsyrup,4.023755445973607
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydrapple,stickyhold,0.7861691387116967
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,oblivious,7.45512698063452
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,snowcloak,0.18492701318519705
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mamoswine,thickfat,1.0826934221650752
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,drizzle,8.772389628061655
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,waterabsorb,0.05015939616816495
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Politoed,damp,0.003021413031930986
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,moldbreaker,5.647127641857742
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,owntempo,3.173497936697001
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tinkaton,pickpocket,0.05812406092051409
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,trace,1.425944197982713
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,telepathy,7.330249679431478
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gardevoir,synchronize,0.05648502608690581
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sandy Shocks,protosynthesis,8.926471625715918
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,icescales,8.272776102443967
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Frosmoth,shielddust,0.04630751445046982
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,dazzling,8.737681972867215
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,strongjaw,0.042817524947114716
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bruxish,wonderskin,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,innerfocus,7.9178026390681735
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Umbreon,synchronize,0.19546912257513827
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,hugepower,7.192290624805097
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,sapsipper,0.10546530475579052
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Azumarill,thickfat,0.006727503634978205
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,swiftswim,6.54086354914948
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,intimidate,1.0560962782321441
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Overqwil,poisonpoint,4.470368364251076e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,fluffy,4.619310840815632
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Houndstone,sandrush,2.7955553552167554
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,flamebody,6.506900801865074
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Magmar,vitalspirit,0.44652142052684934
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,wellbakedbody,6.871956259519766
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dachsbun,aromaveil,0.00020670629049351907
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,sweetveil,6.716940501085841
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Alcremie,aromaveil,1.3480507232848145
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,innerfocus,6.509231492352535
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,regenerator,0.06840317520781908
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mienshao,reckless,0.0026014426856762474
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,chlorophyll,5.183013484470458
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Exeggutor,harvest,1.4187091006575256
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slaking,truant,6.982018361193001
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gengar,cursedbody,6.348601182614103
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hydreigon,levitate,6.6341614003223
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,scrappy,5.965959952316648
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye-Hisui,overgrow,0.009623809072156708
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,flashfire,6.16227108751446
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,infiltrator,0.2509697490266831
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chandelure,flamebody,0.055406223035396995
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ceruledge,weakarmor,0.7305435466148658
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ceruledge,flashfire,5.162305453769156
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Braviary,defiant,5.552625909974418
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Braviary,sheerforce,0.00011597628998039067
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Braviary,keeneye,0.004765402762895055
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Medicham,purepower,5.613531912432171
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Medicham,telepathy,0.0007339719081905782
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gliscor,poisonheal,5.027319267588647
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gliscor,sandveil,0.10979717423841201
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Gliscor,hypercutter,0.009144528601381874
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sceptile,unburden,4.581361612540633
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sceptile,overgrow,0.8724709205618192
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Venusaur,chlorophyll,5.698439015297117
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Venusaur,overgrow,0.2213969542921581
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowscarada,protean,1.8059264140844717
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowscarada,overgrow,3.595159875288981
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Klefki,prankster,5.063148349782286
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Klefki,magician,1.553997588665812e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slither Wing,protosynthesis,5.200933974857091
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Palafin,zerotohero,5.05400339633226
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Charizard,blaze,0.0999667349324605
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Charizard,solarpower,5.047832320745124
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Blastoise,torrent,2.7163931655850906
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Blastoise,raindish,2.3343148406902188
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Iron Jugulis,quarkdrive,4.6537504853428295
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Talonflame,galewings,4.835722222360234
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Talonflame,flamebody,0.12486444075208897
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Vivillon,compoundeyes,3.6026090548620893
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Vivillon,friendguard,0.20622690635702767
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Vivillon,shielddust,0.953879879777265
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sudowoodo,rockhead,5.22973829845109
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sudowoodo,sturdy,8.827805320077431e-09
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Sudowoodo,rattled,1.3772316620475067e-13
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Snorlax,thickfat,0.6185187323968657
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Snorlax,gluttony,4.160374582772799
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Snorlax,immunity,0.024792370258653995
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lapras,waterabsorb,4.251897566732741
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lapras,hydration,0.0169978678351686
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lapras,shellarmor,0.18027959525942006
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hitmontop,intimidate,4.759845360729739
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hitmontop,technician,0.004180432890601715
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hitmontop,steadfast,1.4206968934615816e-12
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dusclops,pressure,1.0145170940257637
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dusclops,frisk,3.8749842915543384
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Blaziken,speedboost,4.612323526080712
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Blaziken,blaze,0.006124832895563037
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Jumpluff,chlorophyll,4.336581915661997
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Jumpluff,infiltrator,0.04768195858603319
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Jumpluff,leafguard,0.004195611345774786
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Regirock,clearbody,4.28635697144696
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Regirock,sturdy,0.047918006290485426
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Mimikyu,disguise,4.320862564724093
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lycanroc,sandrush,4.060187881375263
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lycanroc,keeneye,0.0004984551053394126
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lycanroc,steadfast,0.0005508126568182781
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kleavor,sharpness,3.2672832933160145
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kleavor,sheerforce,0.5360627746633746
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kleavor,swarm,0.0001680210335693877
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Glastrier,chillingneigh,3.933290352205416
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clefable,unaware,3.2734645167103826
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clefable,magicguard,0.6443153025159882
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clefable,cutecharm,0.22623920206548997
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Suicune,innerfocus,3.615760282241094
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Suicune,pressure,0.08392683095316517
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Basculegion-F,swiftswim,0.2826315642896169
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Basculegion-F,adaptability,3.336518942607006
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Basculegion-F,moldbreaker,0.010509759565528964
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Greninja,protean,3.436978139566653
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Greninja,torrent,0.43030481792910463
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Espathra,speedboost,3.5776661461735446
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Espathra,opportunist,0.007324661403691757
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Espathra,frisk,0.006617402248102977
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pawmot,voltabsorb,2.0881720924515577
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pawmot,naturalcure,0.822663680630238
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pawmot,ironfist,0.9643627768827983
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Iron Thorns,quarkdrive,3.7058404583926783
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rhydon,lightningrod,3.553010928857793
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rhydon,reckless,0.001315573640521095
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rhydon,rockhead,0.007615597446740341
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Reuniclus,regenerator,0.27170150850633634
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Reuniclus,magicguard,2.7503326206561463
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Reuniclus,overcoat,0.49930415250283156
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Goodra,hydration,2.892441818508896
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Goodra,gooey,0.008445155590215303
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Goodra,sapsipper,0.3634509037740154
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ribombee,shielddust,3.031558860623179
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ribombee,sweetveil,0.33002864283351413
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ribombee,honeygather,0.00439960852928678
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cubchoo,rattled,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cubchoo,snowcloak,3.1089346078271483
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Glaceon,icebody,0.02490662332429988
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Glaceon,snowcloak,3.255332331417806
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowstic,prankster,2.6887732649075566
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowstic,competitive,0.5926205852671265
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowstic,keeneye,0.08168263785057434
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Meowstic,infiltrator,0.0007962775969572733
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Raichu,lightningrod,3.29835996516628
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Raichu,static,0.027657317644810053
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Iron Leaves,quarkdrive,3.3080115907853456
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kingdra,sniper,0.713855988754815
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kingdra,swiftswim,2.4874715080439733
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Kingdra,damp,0.004387873303683509
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lucario,justified,0.22196544744184693
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lucario,innerfocus,2.2923431297384655
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Lucario,steadfast,0.43209755731215016
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Malamar,contrary,2.98602896785101
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Malamar,suctioncups,4.6468125183107833e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Malamar,infiltrator,3.661166560031681e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pachirisu,voltabsorb,2.96927575739937
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pachirisu,pickup,0.016769049996384566
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Pachirisu,runaway,0.0012804226040036837
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toedscruel,myceliummight,3.218720918681328
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Tornadus-Therian,regenerator,3.048333107187251
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Arboliva,harvest,2.9843223178017158
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Arboliva,seedsower,0.1486420003073894
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Swampert,torrent,2.076200201476906
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Swampert,damp,0.6507798258368556
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rotom-Wash,levitate,2.657863067450496
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chesnaught,bulletproof,2.786707706777916
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Chesnaught,overgrow,0.0266840194282168
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Electabuzz,vitalspirit,1.4962557698584145
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Electabuzz,static,1.1894316282122475
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scyther,technician,2.3424685047904386
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scyther,swarm,6.246679009197509e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scyther,steadfast,9.459100169806334e-14
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Flygon,levitate,2.2669862658820534
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Oricorio-Sensu,dancer,2.363141212072506
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Koffing,neutralizinggas,2.4653755907246118
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Koffing,levitate,0.0
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Grafaiai,prankster,0.14719298605409536
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Grafaiai,unburden,1.937880402595495
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Grafaiai,poisontouch,4.584327389922649e-08
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Misdreavus,levitate,2.093186125886451
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye,longreach,0.09109941105747621
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Decidueye,overgrow,2.094708807142748
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxapex,regenerator,1.4246908383195258
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxapex,merciless,0.6230240215613065
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxapex,limber,0.13315841872166312
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Raikou,innerfocus,2.135600905540791
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Raikou,pressure,0.0378260578212693
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ludicolo,swiftswim,1.9184331965984596
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ludicolo,raindish,0.11908457522271448
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ludicolo,owntempo,0.00037878418298270544
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Serperior,contrary,2.28807558843551
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Serperior,overgrow,0.00018913648302093522
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Vikavolt,levitate,1.9534669473201571
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ditto,imposter,2.0222055497499216
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Ditto,limber,0.09520140848798142
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Leafeon,chlorophyll,1.8962502315177048
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Leafeon,leafguard,0.016941909105586683
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Shiftry,windrider,1.8491614378283832
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Shiftry,chlorophyll,0.13065019032676717
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Shiftry,pickpocket,0.00015176037093522776
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hariyama,thickfat,0.5805602829441396
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hariyama,guts,1.2242525381706013
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hariyama,sheerforce,0.005852903613822569
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golurk,ironfist,0.06418801783957045
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golurk,noguard,2.1783280979025768
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golurk,klutz,5.661894286745905e-10
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dudunsparce,rattled,0.9327257847472006
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Dudunsparce,serenegrace,1.0960969990606606
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro-Galar,quickdraw,1.832759716457682
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro-Galar,owntempo,0.09864259721477142
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowbro-Galar,regenerator,0.03282468640870967
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking,oblivious,1.225915957944704
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking,regenerator,0.5034689840591655
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Slowking,owntempo,1.2723488929111682e-11
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Weavile,pressure,0.20098055620129796
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Weavile,pickpocket,1.548861278046985
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bisharp,defiant,1.7340904952925917
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Bisharp,innerfocus,0.025421667220473954
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clodsire,waterabsorb,0.8307993905088205
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clodsire,poisonpoint,0.22113028253864891
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Clodsire,unaware,0.6501089443970476
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rabsca,synchronize,0.1529228915780309
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Rabsca,telepathy,1.8878099991240966
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Porygon-Z,adaptability,1.542136311879774
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Porygon-Z,download,0.14908260220150804
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Porygon-Z,analytic,1.7141984359758666e-06
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Coalossal,steamengine,1.68174576304747
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Coalossal,flashfire,0.0032213754247911175
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Coalossal,flamebody,0.013850786407656746
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scrafty,intimidate,1.7141745903702013
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scrafty,moxie,0.08846357278225742
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scrafty,shedskin,0.03267094505373197
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scovillain,chlorophyll,0.3588256976431953
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scovillain,moody,1.2581466630889424
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Scovillain,insomnia,1.2425273756389021e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golem-Alola,galvanize,1.7129021094319161
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golem-Alola,magnetpull,6.620213261171459e-05
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Golem-Alola,sturdy,0.011888918810967875
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Uxie,levitate,1.6669764814198147
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cyclizar,regenerator,1.3728746172088677
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Cyclizar,shedskin,0.11435614066938543
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hippowdon,sandstream,1.3870528583557717
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Hippowdon,sandforce,0.0028468805782791984
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxtricity,punkrock,1.6290466703535196
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxtricity,minus,0.05343807534002465
2026-02,Reg F,smogon_chaos,2026-03-18T19:07:46.741955,Toxtricity,technician,0.006097262264911585
